ProductoId;OperacionId;MonedaId;FechaInicio;FechaVencimiento;Tasa;Acuerdo;ETLDeleted;ETLTimestamp
2020-06-16;30538880627;3943;125101;3;C1;80;2020-06-16;2020-06-16;0,2;280000000;0;9164264628
2020-06-16;30715050001;3969;125069;3;C1;80;2020-06-12;2020-07-12;0,5;10000000;0;9164264617
2020-06-16;30629827060;4184;125102;3;C1;80;2020-06-16;2020-06-16;0,2025;180000000;0;9164264621
2020-06-17;30696146396;1;124711;3;C1;80;2020-05-29;2020-06-28;0,5;4000000;0;9164264554
2020-06-17;30659401858;239;124789;3;C3;80;2020-06-03;2020-07-02;0,6;2000000;0;9164264299
2020-06-17;30649013450;248;124517;3;C3;80;2020-05-20;2020-06-18;0,6;1500000;0;9164264262
2020-06-17;30663260657;257;125057;3;C3;80;2020-06-12;2020-07-12;0,6;20000000;0;9164264427
2020-06-17;30685227440;300;125106;3;C2;80;2020-06-16;2020-06-22;0,1924;50000000;0;9164264624
2020-06-17;30687206432;320;124695;3;C3;80;2020-05-29;2020-06-28;0,6;6500000;0;9164264473
2020-06-17;30691587777;348;125095;3;C3;80;2020-06-16;2020-06-18;0,6;50000000;0;9164264237
2020-06-17;30700960222;387;124593;3;C1;80;2020-05-26;2020-06-24;0,5;2000000;0;9164264457
2020-06-17;30707432272;836;125054;3;C1;80;2020-06-12;2020-06-18;0,5;1000000;0;9164264513
2020-06-17;30708297255;1105;124671;3;C3;80;2020-05-28;2020-06-28;0,6;6000000;0;9164264549
2020-06-17;30708348070;1161;124673;3;C3;80;2020-05-28;2020-06-28;0,6;5000000;0;9164264553
2020-06-17;30709803804;1536;125091;3;C1;80;2020-06-16;2020-06-22;0,5;5000000;0;9164264371
2020-06-17;30615947373;2208;124704;3;C1;80;2020-05-29;2020-06-28;0,5;2000000;0;9164264281
2020-06-17;30708472227;3282;124851;3;C1;80;2020-06-05;2020-07-05;0,5;2000000;0;9164264302
2020-06-17;30708086963;3412;124690;3;C1;80;2020-05-29;2020-06-28;0,5;500000;0;9164264286
2020-06-17;30715315889;3750;124700;3;C1;80;2020-05-29;2020-06-28;0,5;1000000;0;9164264283
2020-06-17;30538880627;3943;125130;3;C1;80;2020-06-17;2020-06-17;0,2;280000000;0;9164264628
2020-06-17;30715050001;3969;125070;3;C3;80;2020-06-12;2020-07-12;0,6;70000000;0;9164264618
2020-06-18;30547721264;26;125125;3;C2;80;2020-06-17;2020-06-23;0,2052;10000000;0;9164264525
2020-06-18;30531490866;196;124889;3;C3;80;2020-06-08;2020-07-07;0,6;3000000;0;9164264308
2020-06-18;30595025024;207;125051;3;C1;80;2020-06-12;2020-07-12;0,5;5000000;0;9164264428
2020-06-18;30659401858;239;124789;3;C3;80;2020-06-03;2020-07-02;0,6;2000000;0;9164264299
2020-06-18;30663300993;256;124861;3;C3;80;2020-06-05;2020-07-05;0,6;8000000;0;9164264578
2020-06-18;30687206432;320;124695;3;C3;80;2020-05-29;2020-06-28;0,6;6500000;0;9164264473
2020-06-18;30707032533;517;124787;3;C1;80;2020-06-03;2020-07-02;0,5;2000000;0;9164264295
2020-06-18;30694246369;1017;124668;3;C1;80;2020-05-28;2020-06-28;0,5;1000000;0;9164264550
2020-06-18;30710630670;1813;125104;3;C1;80;2020-06-16;2020-06-22;0,5;10000000;0;9164264625
2020-06-18;30639938391;2091;124586;3;C1;80;2020-05-26;2020-06-24;0,5;4000000;0;9164264334
2020-06-19;30696146396;1;124712;3;C3;80;2020-05-29;2020-06-28;0,6;8000000;0;9164264555
2020-06-19;30536665346;20;124761;3;C1;80;2020-06-02;2020-07-01;0,5;1000000;0;9164264564
2020-06-19;30604474147;154;124599;3;C3;80;2020-05-26;2020-06-24;0,6;80000000;0;9164264455
2020-06-19;30651549600;211;124785;3;C1;80;2020-06-03;2020-07-02;0,5;2000000;0;9164264297
2020-06-19;30654983565;224;124703;3;C3;80;2020-05-29;2020-06-28;0,6;5000000;0;9164264291
2020-06-19;30685227440;300;125107;3;C1;80;2020-06-16;2020-06-22;0,5;3000000;0;9164264622
2020-06-19;30707969659;1035;124696;3;C3;80;2020-05-29;2020-06-28;0,6;2000000;0;9164264292
2020-06-19;30710630670;1813;125105;3;C3;80;2020-06-16;2020-06-22;0,6;20000000;0;9164264626
2020-06-19;30639938391;2091;124586;3;C1;80;2020-05-26;2020-06-24;0,5;4000000;0;9164264334
2020-06-19;30615947373;2208;124704;3;C1;80;2020-05-29;2020-06-28;0,5;2000000;0;9164264281
2020-06-19;30708472227;3282;124851;3;C1;80;2020-06-05;2020-07-05;0,5;2000000;0;9164264302
2020-06-19;30712372628;3377;124662;3;C3;80;2020-05-28;2020-06-28;0,6;5000000;0;9164264463
2020-06-19;30708086963;3412;124690;3;C1;80;2020-05-29;2020-06-28;0,5;500000;0;9164264286
2020-06-19;30715050001;3969;125070;3;C3;80;2020-06-12;2020-07-12;0,6;70000000;0;9164264618
2020-06-20;33621743789;40;124693;3;C3;80;2020-05-29;2020-06-28;0,6;30000000;0;9164264289
2020-06-20;30641126574;184;125067;3;C1;80;2020-06-12;2020-07-12;0,5;1000000;0;9164264619
2020-06-20;30643839721;191;125024;3;C3;80;2020-06-11;2020-07-12;0,6;180000000;0;9164264610
2020-06-20;30595025024;207;125052;3;C3;80;2020-06-12;2020-07-12;0,6;5000000;0;9164264429
2020-06-20;30707032533;517;124787;3;C1;80;2020-06-03;2020-07-02;0,5;2000000;0;9164264295
2020-06-20;30707432272;836;125169;3;C2;80;2020-06-19;2020-06-25;0,1822;26000000;0;9164264515
2020-06-20;30701027074;966;125088;3;C3;80;2020-06-16;2020-07-15;0,6;60000000;0;9164264517
2020-06-20;30710630670;1813;125105;3;C3;80;2020-06-16;2020-06-22;0,6;20000000;0;9164264626
2020-06-20;30712372628;3377;124661;3;C1;80;2020-05-28;2020-06-28;0,5;2000000;0;9164264462
2020-06-20;30629827060;4184;125173;3;C1;80;2020-06-19;2020-06-21;0,205;180000000;0;9164264621
2020-06-21;30643839721;191;125024;3;C3;80;2020-06-11;2020-07-12;0,6;180000000;0;9164264610
2020-06-21;30595025024;207;125052;3;C3;80;2020-06-12;2020-07-12;0,6;5000000;0;9164264429
2020-06-21;30663317330;251;124656;3;C1;80;2020-05-28;2020-06-28;0,5;2000000;0;9164264460
2020-06-21;30649085990;268;125123;3;C2;80;2020-06-17;2020-06-23;0,2052;4000000;0;9164264604
2020-06-21;30694246369;1017;124669;3;C3;80;2020-05-28;2020-06-28;0,6;9000000;0;9164264551
2020-06-21;30664155873;1077;124853;3;C1;80;2020-06-05;2020-07-05;0,5;3000000;0;9164264304
